Date,True,Deep LSTM with 50-50-50-50 neuron,LSTM with 50-50-50-50 neuron and recurrent dropout,Shallow LSTM 50-50 neurons,Shallow LSTM 50-10 neurons,Shallow LSTM 10-10 neurons,Shallow LSTM 10-10 neurons without callback opt,Shallow LSTM 5-5 neurons without callback opt
2021-02-08,136.91000366210938,119.66205,76.87243,108.27152,83.16088,77.37203,73.82879,38.041725
2021-02-09,136.00999450683594,118.13798,76.903076,108.32178,83.17713,77.406334,73.84497,37.96087
2021-02-10,135.38999938964844,115.73188,76.94006,108.3473,83.18181,77.422005,73.85457,37.868874
2021-02-11,135.1300048828125,114.00433,76.9729,108.34051,83.17801,77.424515,73.85536,37.776005
2021-02-12,135.3699951171875,113.62055,76.994644,108.30939,83.16825,77.418526,73.850464,37.683094
2021-02-16,133.19000244140625,114.474174,77.019196,108.27725,83.161606,77.4129,73.84739,37.586956
2021-02-17,130.83999633789062,113.62653,77.04376,108.169556,83.12167,77.3698,73.83069,37.522434
2021-02-18,129.7100067138672,111.32335,77.05764,107.95758,83.04886,77.2923,73.79101,37.499928
2021-02-19,129.8699951171875,109.76523,77.04862,107.6725,82.95822,77.20249,73.73623,37.52157
2021-02-22,126.0,110.16084,77.01587,107.374115,82.869,77.121506,73.68212,37.577217
2021-02-23,125.86000061035156,108.241806,76.966576,106.94997,82.722046,76.98378,73.6049,37.675728
2021-02-24,125.3499984741211,107.50141,76.89525,106.49846,82.58207,76.8583,73.52022,37.768166
2021-02-25,120.98999786376953,107.75222,76.81381,106.041306,82.43864,76.734406,73.43974,37.851616
2021-02-26,121.26000213623047,105.11804,76.724495,105.454414,82.23617,76.54376,73.33285,37.930492
2021-03-01,127.79000091552734,104.18097,76.63859,104.86621,82.05368,76.37341,73.22534,37.962036
2021-03-02,125.12000274658203,110.00316,76.560646,104.5467,81.98973,76.326866,73.18754,37.967335
2021-03-03,122.05999755859375,112.08683,76.469955,104.2571,81.896324,76.22875,73.16148,38.039093
2021-03-04,120.12999725341797,108.653595,76.37282,103.91081,81.77997,76.08544,73.10823,38.11793
2021-03-05,121.41999816894531,104.25725,76.27507,103.50239,81.64423,75.922485,73.03087,38.196415
2021-03-08,116.36000061035156,103.59168,76.16272,103.139824,81.53474,75.79563,72.961365,38.26622
2021-03-09,121.08999633789062,100.91458,76.04691,102.62852,81.3459,75.5858,72.85876,38.366047
2021-03-10,119.9800033569336,103.711,75.92746,102.272896,81.24985,75.48266,72.78942,38.408867
2021-03-11,121.95999908447266,106.17537,75.80981,101.95611,81.14272,75.367714,72.73716,38.47974
2021-03-12,121.02999877929688,108.61587,75.69617,101.76524,81.091354,75.30314,72.71009,38.528362
2021-03-15,123.98999786376953,108.440025,75.58759,101.61202,81.03938,75.23231,72.688225,38.587383
2021-03-16,125.56999969482422,109.526955,75.486496,101.61023,81.054214,75.2289,72.694695,38.61742
2021-03-17,124.76000213623047,110.99715,75.40617,101.73932,81.10786,75.26197,72.72943,38.646923
2021-03-18,120.52999877929688,110.301575,75.34869,101.89717,81.16002,75.285805,72.76443,38.68236
2021-03-19,119.98999786376953,105.57109,75.30584,101.9088,81.14479,75.238434,72.7565,38.729504
