Date;^DJI;^DJT;^DJU;^NDX;^NYA;^MID;^OEX;^IXCO;^SOX;^XAU;^XOI;^RUT;^GSPC;^RUA;^IXIC
2012-06-01;12118.5703125;4911.8701171875;464.30999755859375;2458.830078125;7292.22998046875;896.1699829101562;583.8300170898438;1485.5699462890625;352.99920654296875;162.7100067138672;1072.75;737.4199829101562;1278.0400390625;754.6199951171875;2747.47998046875
2012-06-02;;;;;;;;;;;;;;;
2012-06-03;;;;;;;;;;;;;;;
2012-06-04;12101.4599609375;4847.72998046875;465.7799987792969;2478.1298828125;7285.52978515625;891.3200073242188;584.27001953125;1493.219970703125;352.5194396972656;164.64999389648438;1074.0;737.239990234375;1278.1800537109375;754.1099853515625;2760.010009765625
2012-06-05;12127.9501953125;4868.68017578125;467.45001220703125;2487.5;7338.6201171875;902.6699829101562;586.4000244140625;1503.02001953125;360.3256530761719;165.39999389648438;1082.93994140625;746.0900268554688;1285.5;759.4400024414062;2778.110107421875
2012-06-06;12414.7900390625;5015.52978515625;473.2900085449219;2546.320068359375;7517.4599609375;922.489990234375;600.1300048828125;1541.260009765625;372.38983154296875;165.69000244140625;1120.5699462890625;765.1699829101562;1315.1300048828125;777.0700073242188;2844.719970703125
2012-06-07;12460.9599609375;5008.919921875;476.75;2535.409912109375;7519.830078125;918.0599975585938;600.5999755859375;1532.3699951171875;367.2922668457031;161.13999938964844;1124.6800537109375;760.3400268554688;1314.989990234375;776.1500244140625;2831.02001953125
2012-06-08;12554.2001953125;5062.0498046875;478.4800109863281;2559.2099609375;7553.77001953125;925.97998046875;605.6199951171875;1548.8499755859375;372.54974365234375;162.10000610351562;1125.239990234375;769.1900024414062;1325.6600341796875;782.5599975585938;2858.419921875
2012-06-09;;;;;;;;;;;;;;;
2012-06-10;;;;;;;;;;;;;;;
2012-06-11;12411.23046875;4991.93017578125;476.57000732421875;2517.179931640625;7459.2900390625;907.239990234375;598.72998046875;1520.719970703125;365.5131530761719;159.39999389648438;1113.1400146484375;751.010009765625;1308.9300537109375;771.4500122070312;2809.72998046875
2012-06-12;12573.7998046875;5035.06005859375;477.75;2546.199951171875;7557.81982421875;916.8400268554688;605.719970703125;1538.4100341796875;373.5592346191406;162.5500030517578;1126.18994140625;761.530029296875;1324.1800537109375;780.489990234375;2843.070068359375
2012-06-13;12496.3798828125;5006.5;477.3699951171875;2527.43994140625;7506.419921875;903.9500122070312;602.4400024414062;1529.3499755859375;369.6111755371094;162.57000732421875;1118.0799560546875;752.3800048828125;1314.8800048828125;774.22998046875;2818.610107421875
2012-06-14;12651.91015625;5057.2001953125;480.7900085449219;2539.969970703125;7582.81982421875;910.780029296875;609.0;1530.18994140625;368.9714660644531;163.69000244140625;1130.3199462890625;762.3400268554688;1329.0999755859375;782.4000244140625;2836.330078125
2012-06-15;12767.169921875;5091.240234375;483.04998779296875;2571.22998046875;7664.259765625;920.260009765625;614.8400268554688;1551.530029296875;374.96856689453125;164.08999633789062;1150.3199462890625;771.3200073242188;1342.8399658203125;790.5;2872.800048828125
2012-06-16;;;;;;;;;;;;;;;
2012-06-17;;;;;;;;;;;;;;;
2012-06-18;12741.8203125;5192.1298828125;484.0199890136719;2592.52001953125;7662.2900390625;928.02001953125;615.2899780273438;1564.280029296875;380.3659362792969;167.10000610351562;1139.760009765625;772.530029296875;1344.780029296875;792.1799926757812;2895.330078125
2012-06-19;12837.330078125;5250.740234375;483.0899963378906;2620.830078125;7766.259765625;938.0499877929688;620.9099731445312;1582.469970703125;384.75384521484375;167.7100067138672;1157.9599609375;786.4299926757812;1357.97998046875;800.5800170898438;2929.760009765625
2012-06-20;12824.3896484375;5228.93994140625;477.4700012207031;2623.330078125;7757.919921875;936.5499877929688;620.239990234375;1583.969970703125;388.4020690917969;166.19000244140625;1155.5400390625;784.0499877929688;1355.68994140625;799.280029296875;2930.449951171875
2012-06-21;12573.5703125;5125.6201171875;471.5799865722656;2556.9599609375;7566.10986328125;910.9400024414062;607.4199829101562;1543.5699462890625;372.52972412109375;157.0399932861328;1106.8499755859375;764.8300170898438;1325.510009765625;781.0;2859.090087890625
2012-06-22;12640.7802734375;5083.22021484375;472.05999755859375;2585.530029296875;7616.58984375;916.1400146484375;611.72998046875;1562.06005859375;378.46685791015625;156.2899932861328;1115.6300048828125;775.1599731445312;1335.02001953125;786.8499755859375;2892.419921875
2012-06-23;;;;;;;;;;;;;;;
2012-06-24;;;;;;;;;;;;;;;
2012-06-25;12502.66015625;4985.3798828125;470.2099914550781;2533.5400390625;7491.8701171875;899.4299926757812;602.0900268554688;1524.56005859375;365.3731994628906;157.55999755859375;1093.5;761.9000244140625;1313.719970703125;774.0399780273438;2836.159912109375
2012-06-26;12534.669921875;5003.330078125;471.75;2549.840087890625;7527.080078125;905.2000122070312;605.0800170898438;1531.3399658203125;366.69256591796875;155.55999755859375;1104.97998046875;765.02001953125;1319.989990234375;777.9099731445312;2854.06005859375
2012-06-27;12627.009765625;5027.330078125;477.32000732421875;2565.530029296875;7598.0498046875;913.1599731445312;610.7999877929688;1543.9599609375;371.53021240234375;155.4499969482422;1121.010009765625;776.239990234375;1331.8499755859375;785.0599975585938;2875.320068359375
2012-06-28;12602.259765625;5065.3798828125;477.9599914550781;2536.64990234375;7597.5;915.739990234375;609.0499877929688;1527.800048828125;369.20135498046875;152.4499969482422;1126.1199951171875;775.8900146484375;1329.0400390625;783.6500244140625;2849.489990234375
2012-06-29;12880.08984375;5209.18017578125;481.3599853515625;2615.719970703125;7801.83984375;941.6400146484375;623.8200073242188;1580.1300048828125;385.2735595703125;157.5399932861328;1165.530029296875;798.489990234375;1362.1600341796875;803.6300048828125;2935.050048828125
2012-06-30;;;;;;;;;;;;;;;
2012-07-01;;;;;;;;;;;;;;;
2012-07-02;12871.3896484375;5206.7998046875;484.5;2625.030029296875;7832.14990234375;947.8400268554688;625.3800048828125;1584.06005859375;384.6039123535156;157.7100067138672;1167.010009765625;807.9400024414062;1365.510009765625;806.469970703125;2951.22998046875
2012-07-03;12943.66015625;5237.56982421875;482.8900146484375;2645.840087890625;7901.669921875;958.9299926757812;628.6300048828125;1601.27001953125;390.1112365722656;163.58999633789062;1190.8800048828125;818.489990234375;1374.02001953125;812.3599853515625;2976.080078125
2012-07-04;;;;;;;;;;;;;;;
2012-07-05;12896.669921875;5249.1201171875;480.4100036621094;2647.469970703125;7837.77001953125;959.1500244140625;625.5499877929688;1607.47998046875;385.49346923828125;161.94000244140625;1172.8199462890625;817.4299926757812;1367.5799560546875;809.1500244140625;2976.1201171875
2012-07-06;12772.4697265625;5198.5;478.42999267578125;2612.2900390625;7756.60986328125;947.27001953125;620.2000122070312;1578.969970703125;375.858154296875;157.41000366210938;1159.52001953125;807.1400146484375;1354.6800537109375;801.0999755859375;2937.330078125
2012-07-07;;;;;;;;;;;;;;;
2012-07-08;;;;;;;;;;;;;;;
2012-07-09;12736.2900390625;5182.60009765625;477.25;2610.31005859375;7736.39990234375;944.3800048828125;620.1900024414062;1576.3599853515625;371.29034423828125;156.30999755859375;1153.8599853515625;804.7999877929688;1352.4599609375;799.4600219726562;2931.77001953125
2012-07-10;12653.1201171875;5115.6201171875;478.3500061035156;2585.52001953125;7667.56982421875;934.3099975585938;615.760009765625;1559.8399658203125;362.8344421386719;151.17999267578125;1140.3499755859375;795.1699829101562;1341.469970703125;792.469970703125;2902.330078125
2012-07-11;12604.5302734375;5104.35986328125;480.7099914550781;2570.989990234375;7685.31982421875;931.4099731445312;615.77001953125;1548.239990234375;359.4960632324219;148.52999877929688;1157.6700439453125;792.260009765625;1341.449951171875;791.8800048828125;2887.97998046875
2012-07-12;12573.26953125;5078.47021484375;480.7300109863281;2545.300048828125;7638.64990234375;928.4000244140625;612.6500244140625;1529.8499755859375;353.5189514160156;147.8800048828125;1154.9000244140625;789.6199951171875;1334.760009765625;788.239990234375;2866.18994140625
2012-07-13;12777.08984375;5191.64990234375;485.6700134277344;2584.969970703125;7758.2998046875;942.5700073242188;622.8300170898438;1552.8800048828125;356.83734130859375;150.22000122070312;1172.02001953125;800.989990234375;1356.780029296875;800.9299926757812;2908.469970703125
2012-07-14;;;;;;;;;;;;;;;
2012-07-15;;;;;;;;;;;;;;;
2012-07-16;12727.2099609375;5150.10009765625;484.4599914550781;2577.050048828125;7743.02001953125;937.239990234375;621.8300170898438;1547.1500244140625;352.97918701171875;149.6199951171875;1180.47998046875;796.6599731445312;1353.6400146484375;798.6799926757812;2896.93994140625
2012-07-17;12805.5400390625;5111.89990234375;485.54998779296875;2591.64990234375;7794.77001953125;942.47998046875;626.3900146484375;1550.3299560546875;351.280029296875;148.08999633789062;1190.6700439453125;799.4500122070312;1363.6700439453125;804.25;2910.0400390625
2012-07-18;12908.7001953125;5140.169921875;487.3399963378906;2625.8701171875;7831.08984375;949.469970703125;630.260009765625;1576.260009765625;363.7340087890625;146.3000030517578;1199.1400146484375;805.0599975585938;1372.780029296875;809.510009765625;2942.60009765625
2012-07-19;12943.3603515625;5186.89013671875;487.9800109863281;2655.81005859375;7849.75;950.0399780273438;632.010009765625;1597.0799560546875;371.160400390625;148.02000427246094;1201.4000244140625;802.1699829101562;1376.510009765625;811.3200073242188;2965.89990234375
2012-07-20;12822.5703125;5072.2001953125;489.3399963378906;2618.0400390625;7759.58984375;939.7100219726562;626.5700073242188;1575.47998046875;364.8334655761719;147.5800018310547;1197.0400390625;791.5399780273438;1362.6600341796875;802.8699951171875;2925.300048828125
2012-07-21;;;;;;;;;;;;;;;
2012-07-22;;;;;;;;;;;;;;;
2012-07-23;12721.4599609375;5012.58984375;485.8699951171875;2589.929931640625;7670.5400390625;927.8099975585938;621.739990234375;1559.510009765625;361.485107421875;143.5399932861328;1177.0999755859375;778.9000244140625;1350.52001953125;794.969970703125;2890.14990234375
2012-07-24;12617.3203125;4953.509765625;481.80999755859375;2567.4599609375;7590.60986328125;914.969970703125;616.6699829101562;1548.8599853515625;360.0557861328125;143.11000061035156;1161.0400390625;767.75;1338.31005859375;787.2100219726562;2862.989990234375
2012-07-25;12676.0498046875;4934.0;481.0799865722656;2549.199951171875;7607.56982421875;916.1599731445312;615.9199829101562;1535.1199951171875;366.95245361328125;147.0800018310547;1163.81005859375;769.3099975585938;1337.8900146484375;787.3900146484375;2854.239990234375
2012-07-26;12887.9296875;5006.7900390625;489.6300048828125;2584.85009765625;7754.509765625;929.5499877929688;625.9199829101562;1556.0699462890625;375.3583984375;149.97999572753906;1191.1400146484375;777.1099853515625;1360.02001953125;799.6500244140625;2893.25
2012-07-27;13075.66015625;5126.64990234375;494.3999938964844;2647.030029296875;7912.16015625;949.1500244140625;637.1699829101562;1589.43994140625;384.044189453125;151.8000030517578;1207.3800048828125;796.0;1385.969970703125;815.3099975585938;2958.090087890625
2012-07-28;;;;;;;;;;;;;;;
2012-07-29;;;;;;;;;;;;;;;
2012-07-30;13073.009765625;5112.3701171875;496.55999755859375;2642.1201171875;7911.0400390625;946.6900024414062;637.3599853515625;1586.3900146484375;380.4259033203125;153.82000732421875;1211.25;791.5800170898438;1385.300048828125;814.3400268554688;2945.840087890625
2012-07-31;13008.6796875;5088.33984375;492.6199951171875;2642.530029296875;7863.93017578125;940.47998046875;635.739990234375;1593.5999755859375;383.534423828125;150.89999389648438;1196.760009765625;786.9400024414062;1379.3199462890625;810.6500244140625;2939.52001953125
2012-08-01;12976.1298828125;4986.7099609375;489.25;2635.1298828125;7841.330078125;931.780029296875;634.280029296875;1588.52001953125;383.64434814453125;149.11000061035156;1203.739990234375;771.1300048828125;1375.3199462890625;806.8599853515625;2920.2099609375
2012-08-02;12878.8798828125;4984.14990234375;485.6000061035156;2625.52001953125;7765.60009765625;926.1900024414062;629.4299926757812;1582.0400390625;381.2955017089844;147.72999572753906;1183.4599609375;768.5999755859375;1365.0;801.22998046875;2909.77001953125
2012-08-03;13096.169921875;5086.31005859375;491.0799865722656;2676.0;7939.5498046875;944.6799926757812;640.6400146484375;1613.2900390625;389.9113464355469;150.3300018310547;1212.969970703125;788.47998046875;1390.989990234375;816.8499755859375;2967.89990234375
2012-08-04;;;;;;;;;;;;;;;
2012-08-05;;;;;;;;;;;;;;;
2012-08-06;13117.509765625;5082.35986328125;489.2900085449219;2694.090087890625;7964.08984375;949.3699951171875;642.0999755859375;1628.25;391.8903503417969;154.10000610351562;1215.4100341796875;794.3499755859375;1394.22998046875;819.2899780273438;2989.909912109375
2012-08-07;13168.599609375;5092.4599609375;484.1600036621094;2717.159912109375;8017.7099609375;958.75;644.25;1640.6500244140625;399.86651611328125;156.14999389648438;1236.5699462890625;801.3400268554688;1401.3499755859375;824.0399780273438;3015.860107421875
2012-08-08;13175.6396484375;5075.56982421875;483.19000244140625;2714.02001953125;8018.240234375;959.260009765625;644.6099853515625;1639.77001953125;400.95599365234375;155.5;1239.6500244140625;800.1599731445312;1402.219970703125;824.4199829101562;3011.25
2012-08-09;13165.1904296875;5048.22998046875;483.75;2719.610107421875;8025.0;961.3699951171875;644.6599731445312;1645.75;403.7846374511719;157.44000244140625;1239.239990234375;802.9000244140625;1402.800048828125;825.1599731445312;3018.639892578125
2012-08-10;13207.9501953125;5063.5498046875;485.1400146484375;2722.9599609375;8044.759765625;961.9600219726562;646.219970703125;1649.2099609375;405.7636413574219;158.3699951171875;1244.56005859375;801.5499877929688;1405.8699951171875;826.6699829101562;3020.860107421875
2012-08-11;;;;;;;;;;;;;;;
2012-08-12;;;;;;;;;;;;;;;
2012-08-13;13169.4296875;5062.16015625;482.989990234375;2728.679931640625;8018.64013671875;959.8300170898438;645.5800170898438;1653.5699462890625;402.21539306640625;156.0500030517578;1234.93994140625;799.489990234375;1404.1099853515625;825.4600219726562;3022.52001953125
2012-08-14;13172.1396484375;5081.77978515625;483.5400085449219;2727.7900390625;8019.52978515625;958.0900268554688;645.9600219726562;1649.4599609375;398.9269714355469;154.99000549316406;1237.010009765625;796.8800048828125;1403.9300537109375;825.0800170898438;3016.97998046875
2012-08-15;13164.7802734375;5142.02978515625;481.3699951171875;2735.469970703125;8029.009765625;964.0499877929688;646.1300048828125;1653.760009765625;401.28582763671875;155.6199951171875;1234.27001953125;804.260009765625;1405.530029296875;826.9500122070312;3030.929931640625
2012-08-16;13250.1103515625;5167.509765625;479.82000732421875;2768.090087890625;8089.990234375;973.0999755859375;650.5800170898438;1673.6400146484375;408.06256103515625;160.64999389648438;1244.4000244140625;813.0800170898438;1415.510009765625;833.1699829101562;3062.389892578125
2012-08-17;13275.2001953125;5194.3798828125;478.9100036621094;2780.300048828125;8102.06982421875;977.8499755859375;651.5800170898438;1684.68994140625;404.9440612792969;160.00999450683594;1238.06005859375;819.8900146484375;1418.1600341796875;835.25;3076.590087890625
2012-08-18;;;;;;;;;;;;;;;
2012-08-19;;;;;;;;;;;;;;;
2012-08-20;13271.6396484375;5190.259765625;479.010009765625;2784.330078125;8094.330078125;974.239990234375;652.22998046875;1690.530029296875;402.095458984375;161.0500030517578;1238.7900390625;816.510009765625;1418.1300048828125;834.760009765625;3076.2099609375
2012-08-21;13203.580078125;5194.14990234375;475.92999267578125;2772.199951171875;8082.68017578125;975.8499755859375;649.5599975585938;1678.1800537109375;402.10540771484375;164.36000061035156;1234.0400390625;815.3599853515625;1413.1700439453125;832.3300170898438;3067.260009765625
2012-08-22;13172.759765625;5168.669921875;475.1300048828125;2783.419921875;8074.2001953125;973.9199829101562;649.9000244140625;1684.3800048828125;398.9769592285156;168.0500030517578;1237.469970703125;812.5599975585938;1413.489990234375;832.25;3073.669921875
2012-08-23;13057.4599609375;5115.43994140625;470.1700134277344;2762.02001953125;8011.43994140625;967.1199951171875;644.7100219726562;1669.2099609375;396.4681701660156;168.41000366210938;1225.5899658203125;806.0;1402.0799560546875;825.760009765625;3053.39990234375
2012-08-24;13157.9697265625;5118.580078125;472.5;2778.050048828125;8047.8701171875;970.1599731445312;649.0399780273438;1674.8599853515625;398.757080078125;168.5;1231.0899658203125;809.1900024414062;1411.1300048828125;830.6599731445312;3069.7900390625
2012-08-25;;;;;;;;;;;;;;;
2012-08-26;;;;;;;;;;;;;;;
2012-08-27;13124.669921875;5073.47998046875;473.55999755859375;2782.550048828125;8036.240234375;969.3499755859375;649.0;1680.2900390625;397.28778076171875;166.3699951171875;1229.6700439453125;810.4000244140625;1410.43994140625;830.260009765625;3073.18994140625
2012-08-28;13102.990234375;5061.990234375;472.8599853515625;2782.68994140625;8033.85009765625;973.3099975585938;648.510009765625;1681.3599853515625;396.8479919433594;166.1999969482422;1236.06005859375;814.280029296875;1409.300048828125;830.3099975585938;3077.139892578125
2012-08-29;13107.48046875;5050.669921875;470.6499938964844;2784.0;8031.64990234375;974.530029296875;648.6400146484375;1681.3299560546875;397.2278137207031;164.49000549316406;1230.3399658203125;817.8400268554688;1410.489990234375;831.27001953125;3081.18994140625
2012-08-30;13000.7099609375;4993.02978515625;468.45001220703125;2753.739990234375;7966.22998046875;966.6599731445312;643.25;1658.719970703125;390.51104736328125;162.8800048828125;1218.6199951171875;808.6400146484375;1399.47998046875;824.6799926757812;3048.7099609375
2012-08-31;13090.83984375;5007.490234375;468.2099914550781;2772.239990234375;8014.93017578125;971.5499877929688;646.4099731445312;1671.050048828125;395.9883728027344;169.8800048828125;1229.5699462890625;812.0900268554688;1406.5799560546875;828.8599853515625;3066.9599609375
2012-09-01;;;;;;;;;;;;;;;
2012-09-02;;;;;;;;;;;;;;;
2012-09-03;;;;;;;;;;;;;;;
2012-09-04;13035.9404296875;5008.35986328125;468.7799987792969;2772.030029296875;8002.31005859375;982.3400268554688;645.5499877929688;1672.8800048828125;392.6300354003906;169.8300018310547;1219.3599853515625;822.1400146484375;1404.93994140625;829.4299926757812;3075.06005859375
2012-09-05;13047.48046875;4951.06982421875;466.42999267578125;2766.949951171875;7992.009765625;980.6699829101562;645.2899780273438;1670.2900390625;390.08123779296875;169.60000610351562;1212.0799560546875;821.22998046875;1403.43994140625;828.6199951171875;3069.27001953125
2012-09-06;13292.0;5044.6298828125;472.5299987792969;2829.7099609375;8160.56005859375;999.6300048828125;658.3499755859375;1707.699951171875;404.3443603515625;173.77000427246094;1238.8299560546875;837.9500122070312;1432.1199951171875;845.510009765625;3135.81005859375
2012-09-07;13306.6396484375;5072.2001953125;471.8599853515625;2825.110107421875;8234.509765625;1004.5999755859375;660.4099731445312;1702.47998046875;401.03594970703125;179.27999877929688;1260.06005859375;842.27001953125;1437.9200439453125;849.239990234375;3136.419921875
2012-09-08;;;;;;;;;;;;;;;
2012-09-09;;;;;;;;;;;;;;;
2012-09-10;13254.2900390625;5098.60986328125;471.2300109863281;2788.35009765625;8192.3896484375;1000.4400024414062;656.1199951171875;1676.1300048828125;394.0693359375;176.47000122070312;1250.949951171875;839.3699951171875;1429.0799560546875;844.2999877929688;3104.02001953125
2012-09-11;13323.3603515625;5133.5;469.9100036621094;2784.889892578125;8246.1396484375;1001.6699829101562;658.02001953125;1676.1800537109375;396.5481262207031;177.13999938964844;1263.9100341796875;841.9199829101562;1433.56005859375;846.8200073242188;3104.530029296875
2012-09-12;13333.349609375;5174.18017578125;467.8900146484375;2791.679931640625;8267.3095703125;1005.0999755859375;659.3300170898438;1684.1700439453125;397.7575378417969;177.77999877929688;1267.31005859375;845.1199951171875;1436.56005859375;848.8599853515625;3114.31005859375
2012-09-13;13539.8603515625;5202.22021484375;475.2900085449219;2831.35009765625;8407.0302734375;1015.3499755859375;670.9299926757812;1709.06005859375;401.595703125;186.6300048828125;1294.22998046875;856.1199951171875;1459.989990234375;861.9299926757812;3155.830078125
2012-09-14;13593.3701171875;5215.97021484375;472.1300048828125;2855.22998046875;8458.8701171875;1026.8499755859375;672.8200073242188;1726.8800048828125;406.38336181640625;191.97000122070312;1308.6500244140625;864.7000122070312;1465.77001953125;866.469970703125;3183.949951171875
2012-09-15;;;;;;;;;;;;;;;
2012-09-16;;;;;;;;;;;;;;;
2012-09-17;13553.099609375;5140.4599609375;469.260009765625;2856.43994140625;8408.9599609375;1015.75;671.8699951171875;1727.5899658203125;402.2853698730469;191.63999938964844;1295.8800048828125;858.9000244140625;1461.18994140625;862.8599853515625;3178.669921875
2012-09-18;13564.6396484375;5083.0;467.67999267578125;2857.3798828125;8387.4296875;1009.3900146484375;671.8699951171875;1729.0899658203125;400.586181640625;193.1699981689453;1288.6600341796875;856.9299926757812;1459.3199462890625;861.3699951171875;3177.800048828125
2012-09-19;13577.9599609375;5103.080078125;468.5899963378906;2864.030029296875;8400.48046875;1012.7000122070312;672.3800048828125;1728.4200439453125;398.3372497558594;194.8699951171875;1279.300048828125;856.0800170898438;1461.050048828125;862.510009765625;3182.6201171875
2012-09-20;13596.9296875;4961.68994140625;471.0199890136719;2861.699951171875;8372.91015625;1006.0599975585938;672.6500244140625;1722.1600341796875;394.43914794921875;193.5;1280.7099609375;851.510009765625;1460.260009765625;861.1699829101562;3175.9599609375
2012-09-21;13579.4697265625;4910.7900390625;471.3500061035156;2861.639892578125;8377.509765625;1006.0399780273438;672.27001953125;1724.6700439453125;394.9689025878906;195.1999969482422;1281.3199462890625;855.510009765625;1460.1500244140625;861.510009765625;3179.9599609375
2012-09-22;;;;;;;;;;;;;;;
2012-09-23;;;;;;;;;;;;;;;
2012-09-24;13558.919921875;4960.81982421875;475.6000061035156;2843.97998046875;8356.5595703125;1003.6099853515625;670.9400024414062;1707.8499755859375;388.8118591308594;189.07000732421875;1276.969970703125;851.760009765625;1456.8900146484375;859.239990234375;3160.780029296875
2012-09-25;13457.5498046875;4916.6201171875;474.3399963378906;2804.530029296875;8274.7802734375;987.9600219726562;664.5599975585938;1678.5699462890625;379.196533203125;185.9199981689453;1264.6199951171875;839.1199951171875;1441.5899658203125;849.52001953125;3117.72998046875
2012-09-26;13413.509765625;4913.52001953125;474.9599914550781;2781.6298828125;8221.3203125;981.3499755859375;660.9000244140625;1664.6400146484375;376.7876892089844;186.55999755859375;1253.0999755859375;833.9299926757812;1433.3199462890625;844.6400146484375;3093.699951171875
2012-09-27;13485.9697265625;4941.2001953125;473.8800048828125;2821.60009765625;8303.740234375;992.1400146484375;667.2999877929688;1692.0400390625;385.2735595703125;192.17999267578125;1266.8299560546875;843.5399780273438;1447.1500244140625;852.97998046875;3136.60009765625
2012-09-28;13437.1298828125;4892.6201171875;475.75;2799.18994140625;8251.0;989.02001953125;663.7999877929688;1675.510009765625;382.0851135253906;191.0;1258.1099853515625;837.4500122070312;1440.6700439453125;849.280029296875;3116.22998046875
2012-09-29;;;;;;;;;;;;;;;
2012-09-30;;;;;;;;;;;;;;;
2012-10-01;13515.1103515625;4899.72998046875;474.1099853515625;2794.280029296875;8284.3603515625;984.1900024414062;665.8599853515625;1667.219970703125;380.9356689453125;192.10000610351562;1263.4599609375;840.3099975585938;1444.489990234375;851.1900024414062;3113.530029296875
2012-10-02;13482.3603515625;4908.43994140625;475.95001220703125;2799.2900390625;8295.1103515625;987.5700073242188;666.0399780273438;1669.8699951171875;382.7747802734375;190.80999755859375;1264.0799560546875;840.510009765625;1445.75;852.2000122070312;3120.0400390625
2012-10-03;13494.6103515625;4966.10009765625;478.82000732421875;2818.840087890625;8297.5;987.8099975585938;668.6900024414062;1678.8199462890625;380.98565673828125;188.02000427246094;1248.989990234375;838.780029296875;1450.989990234375;854.8599853515625;3135.22998046875
2012-10-04;13575.3603515625;5012.7099609375;481.4800109863281;2828.60009765625;8376.330078125;996.1400146484375;673.1900024414062;1679.3299560546875;383.4644470214844;193.5;1262.800048828125;844.6500244140625;1461.4000244140625;861.0;3149.4599609375
2012-10-05;13610.150390625;5046.43017578125;479.92999267578125;2811.93994140625;8384.0703125;996.3599853515625;672.5700073242188;1664.800048828125;383.0946350097656;191.52999877929688;1260.2900390625;842.8599853515625;1460.9300537109375;860.7100219726562;3136.18994140625
2012-10-06;;;;;;;;;;;;;;;
2012-10-07;;;;;;;;;;;;;;;
2012-10-08;13583.650390625;5057.0498046875;480.3699951171875;2786.919921875;8359.1103515625;992.9400024414062;669.8200073242188;1644.699951171875;378.9466552734375;190.0800018310547;1258.75;838.4099731445312;1455.8800048828125;857.5599975585938;3112.35009765625
2012-10-09;13473.5302734375;4999.56005859375;479.5799865722656;2741.919921875;8279.1103515625;982.8300170898438;663.3800048828125;1620.3900146484375;372.9295349121094;186.1300048828125;1254.5899658203125;827.9199829101562;1441.47998046875;848.8400268554688;3065.02001953125
2012-10-10;13344.9697265625;5006.08984375;478.3299865722656;2728.5400390625;8229.169921875;978.2999877929688;659.239990234375;1616.0799560546875;367.8520202636719;187.42999267578125;1231.6300048828125;826.75;1432.56005859375;843.9500122070312;3051.780029296875
2012-10-11;13326.3896484375;5000.4599609375;478.57000732421875;2719.2099609375;8256.58984375;982.8099975585938;658.280029296875;1608.9200439453125;368.4817199707031;188.3000030517578;1235.3699951171875;829.780029296875;1432.8399658203125;844.75;3049.409912109375
2012-10-12;13328.849609375;5044.6298828125;475.4800109863281;2720.139892578125;8227.080078125;975.6099853515625;656.8900146484375;1609.6700439453125;366.53265380859375;184.89999389648438;1229.68994140625;823.0900268554688;1428.5899658203125;841.6900024414062;3044.110107421875
2012-10-13;;;;;;;;;;;;;;;
2012-10-14;;;;;;;;;;;;;;;
2012-10-15;13424.23046875;5065.47021484375;478.3599853515625;2739.8701171875;8293.5;983.8499755859375;662.22998046875;1622.1700439453125;371.96002197265625;185.14999389648438;1234.47998046875;828.280029296875;1440.1300048828125;848.27001953125;3064.179931640625
2012-10-16;13551.7802734375;5118.8701171875;480.4100036621094;2778.3798828125;8386.4697265625;994.1900024414062;668.7000122070312;1648.02001953125;380.07611083984375;188.8800048828125;1257.9599609375;835.4400024414062;1454.9200439453125;856.9000244140625;3101.169921875
2012-10-17;13557.0;5148.7001953125;485.8500061035156;2775.6201171875;8446.509765625;1001.7999877929688;671.1699829101562;1639.8199462890625;379.22650146484375;191.0399932861328;1274.5999755859375;842.52001953125;1460.9100341796875;860.8400268554688;3104.1201171875
2012-10-18;13548.9404296875;5156.5400390625;487.3599853515625;2744.169921875;8442.8203125;1001.239990234375;668.469970703125;1611.1199951171875;376.0980224609375;186.05999755859375;1269.3699951171875;837.1199951171875;1457.3399658203125;858.739990234375;3072.8701171875
2012-10-19;13343.509765625;5082.16015625;483.760009765625;2678.320068359375;8324.1396484375;987.4000244140625;657.1099853515625;1569.9599609375;364.7435302734375;185.8000030517578;1252.0799560546875;821.0;1433.18994140625;844.6500244140625;3005.6201171875
2012-10-20;;;;;;;;;;;;;;;
2012-10-21;;;;;;;;;;;;;;;
2012-10-22;13345.8896484375;5064.47998046875;481.739990234375;2694.56005859375;8329.1796875;985.469970703125;657.6699829101562;1586.1600341796875;365.333251953125;188.07000732421875;1247.3199462890625;820.52001953125;1433.8199462890625;844.7000122070312;3016.9599609375
2012-10-23;13102.5302734375;5107.31982421875;477.4700012207031;2666.02001953125;8195.3095703125;979.0;646.9199829101562;1571.989990234375;365.8729553222656;182.39999389648438;1214.969970703125;816.2000122070312;1413.1099853515625;833.6799926757812;2990.4599609375
2012-10-24;13077.33984375;5004.52978515625;474.1000061035156;2655.550048828125;8179.259765625;975.8499755859375;645.760009765625;1568.780029296875;360.34564208984375;179.3000030517578;1214.1500244140625;813.6500244140625;1408.75;831.1599731445312;2981.699951171875
2012-10-25;13103.6796875;5035.2900390625;475.79998779296875;2657.659912109375;8211.91015625;977.47998046875;647.2899780273438;1568.5400390625;365.3032531738281;184.13999938964844;1226.0999755859375;816.8200073242188;1412.969970703125;833.5399780273438;2986.1201171875
2012-10-26;13107.2099609375;5052.35009765625;475.489990234375;2665.830078125;8190.2001953125;974.739990234375;646.780029296875;1568.9100341796875;367.10235595703125;182.72000122070312;1227.3800048828125;813.25;1411.93994140625;832.52001953125;2987.949951171875
2012-10-27;;;;;;;;;;;;;;;
